"term","frequency","density","occurrence"
"cellspacing",36,0.000517583460332979,0.002
"centeradvertisementcenter",1,1.43773183425827e-05,0.002
"chao",2,2.87546366851655e-05,0.002
"characters",1,1.43773183425827e-05,0.002
"checkbr",1,1.43773183425827e-05,0.002
"chronicle",3,4.31319550277482e-05,0.002
"chroniclebr",1,1.43773183425827e-05,0.002
"classacontentsarticletitle",3,4.31319550277482e-05,0.002
"classafootertellafriend",2,2.87546366851655e-05,0.002
"classlinkimakenewscomastrongfontbr",1,1.43773183425827e-05,0.002
"colleague",6,8.62639100554965e-05,0.01
"collision",2,2.87546366851655e-05,0.002
"color",4,5.7509273370331e-05,0.004
"colorff",1,1.43773183425827e-05,0.002
"colorffffffb",2,2.87546366851655e-05,0.002
"colorfftextdecorationunderline",1,1.43773183425827e-05,0.002
"colortextdecorationnone",1,1.43773183425827e-05,0.002
"cols",3,4.31319550277482e-05,0.002
"colspan",1,1.43773183425827e-05,0.002
"colspanhr",1,1.43773183425827e-05,0.002
"companiesbr",1,1.43773183425827e-05,0.002
"companys",5,7.18865917129137e-05,0.006
"compete",3,4.31319550277482e-05,0.004
"concerned",3,4.31319550277482e-05,0.004
"concessions",3,4.31319550277482e-05,0.004
"concluded",3,4.31319550277482e-05,0.004
"conglomerate",2,2.87546366851655e-05,0.002
"congressional",13,0.000186905138453576,0.008
"consumers",12,0.000172527820110993,0.012
"contentall",1,1.43773183425827e-05,0.002
"contentdisposition",2,2.87546366851655e-05,0.002
"contentimakenews",1,1.43773183425827e-05,0.002
"contenttexthtml",1,1.43773183425827e-05,0.002
"coolingoff",4,5.7509273370331e-05,0.002
"copyedited",2,2.87546366851655e-05,0.002
"corp",2,2.87546366851655e-05,0.002
"corporate",9,0.000129395865083245,0.01
"covers",6,8.62639100554965e-05,0.006
"crisis",6,8.62639100554965e-05,0.008
"cry",3,4.31319550277482e-05,0.004
"csfb",2,2.87546366851655e-05,0.002
"culturebr",1,1.43773183425827e-05,0.002
"dasbrandworldstdcom",1,1.43773183425827e-05,0.002
"dawsonpp",1,1.43773183425827e-05,0.002
"dawsonworldstdcom",1,1.43773183425827e-05,0.002
"dealbr",1,1.43773183425827e-05,0.002
"deals",6,8.62639100554965e-05,0.006
"debating",2,2.87546366851655e-05,0.002
"deborah",2,2.87546366851655e-05,0.002
"decisionbr",1,1.43773183425827e-05,0.002
"defense",3,4.31319550277482e-05,0.004
"defer",2,2.87546366851655e-05,0.002
"delay",6,8.62639100554965e-05,0.006
"deleted",1,1.43773183425827e-05,0.002
"delved",2,2.87546366851655e-05,0.002
"denver",3,4.31319550277482e-05,0.004
"directv",6,8.62639100554965e-05,0.002
"discontent",2,2.87546366851655e-05,0.002
"discussbr",1,1.43773183425827e-05,0.002
"dish",5,7.18865917129137e-05,0.004
"displaying",1,1.43773183425827e-05,0.002
"dispute",6,8.62639100554965e-05,0.006
"disputed",2,2.87546366851655e-05,0.002
"disputes",3,4.31319550277482e-05,0.004
"div",4,5.7509273370331e-05,0.002
"docks",3,4.31319550277482e-05,0.002
"docksbr",1,1.43773183425827e-05,0.002
"dockworkers",2,2.87546366851655e-05,0.002
"dollar",3,4.31319550277482e-05,0.004
"dominant",25,0.000359432958564569,0.022
"dosages",1,1.43773183425827e-05,0.002
"dosagespp",1,1.43773183425827e-05,0.002
"doublebooking",2,2.87546366851655e-05,0.002
"duffy",2,2.87546366851655e-05,0.002
"echostar",20,0.000287546366851655,0.002
"echostars",2,2.87546366851655e-05,0.002
"editor",6,8.62639100554965e-05,0.01
"editors",4,5.7509273370331e-05,0.006
"elaine",2,2.87546366851655e-05,0.002
"elections",3,4.31319550277482e-05,0.004
"electronics",2,2.87546366851655e-05,0.002
"emerging",3,4.31319550277482e-05,0.004
"emfont",1,1.43773183425827e-05,0.002
"employees",3,4.31319550277482e-05,0.004
"ends",4,5.7509273370331e-05,0.006
"enter",6,8.62639100554965e-05,0.008
"erik",4,5.7509273370331e-05,0.002
"erikvanderkolkyahoocom",2,2.87546366851655e-05,0.002
"examination",2,2.87546366851655e-05,0.002
"expandedservice",2,2.87546366851655e-05,0.002
"expected",11,0.00015815050176841,0.012
"facearial",9,0.000129395865083245,0.002
"faceverdana",7,0.000100641228398079,0.002
"faceverdanaarial",25,0.000359432958564569,0.002
"factories",2,2.87546366851655e-05,0.002
"falls",3,4.31319550277482e-05,0.004
"fastestgrowing",3,4.31319550277482e-05,0.004
"fcc",66,0.000948903010610461,0.01
"flow",7,0.000100641228398079,0.01
"font",52,0.000747620553814303,0.004
"fontem",1,1.43773183425827e-05,0.002
"fontp",2,2.87546366851655e-05,0.002
"fool",3,4.31319550277482e-05,0.004
"forcing",2,2.87546366851655e-05,0.002
"formata",1,1.43773183425827e-05,0.002
"formatbrfontfont",1,1.43773183425827e-05,0.002
"foul",2,2.87546366851655e-05,0.002
"fourweek",3,4.31319550277482e-05,0.002
"fowl",2,2.87546366851655e-05,0.002
"fragile",2,2.87546366851655e-05,0.002
"francisco",4,5.7509273370331e-05,0.004
"fraudbr",1,1.43773183425827e-05,0.002
"freaked",2,2.87546366851655e-05,0.002
"freight",3,4.31319550277482e-05,0.004
"frequencies",2,2.87546366851655e-05,0.002
"friendfontab",1,1.43773183425827e-05,0.002
"frozen",4,5.7509273370331e-05,0.006
"fullcolor",1,1.43773183425827e-05,0.002
"garticlefullstory",1,1.43773183425827e-05,0.002
"garticlefullstoryhover",1,1.43773183425827e-05,0.002
"garticleprinterlink",1,1.43773183425827e-05,0.002
"garticleprinterlinkhover",1,1.43773183425827e-05,0.002
"garticletitle",1,1.43773183425827e-05,0.002
"garticletitlehover",1,1.43773183425827e-05,0.002
"garticleurl",1,1.43773183425827e-05,0.002
"garticleurlhover",1,1.43773183425827e-05,0.002
"gas",5,7.18865917129137e-05,0.008
"gcontentsarticletitle",1,1.43773183425827e-05,0.002
"gcontentsarticletitlehover",1,1.43773183425827e-05,0.002
"gfooterarchive",1,1.43773183425827e-05,0.002
"gfooterarchivehover",1,1.43773183425827e-05,0.002
"gfooterpdf",1,1.43773183425827e-05,0.002
"gfooterpdfhover",1,1.43773183425827e-05,0.002
"gfooterpublisher",1,1.43773183425827e-05,0.002
"gfooterpublisherhover",1,1.43773183425827e-05,0.002
"gfootertellafriend",1,1.43773183425827e-05,0.002
"gfootertellafriendhover",1,1.43773183425827e-05,0.002
"gissueissueinfo",1,1.43773183425827e-05,0.002
"gissueissueinfohover",1,1.43773183425827e-05,0.002
"gissueissuetitle",1,1.43773183425827e-05,0.002
"gissueissuetitlehover",1,1.43773183425827e-05,0.002
"gletterpost",1,1.43773183425827e-05,0.002
"gletterposthover",1,1.43773183425827e-05,0.002
"glettersummaryauthor",1,1.43773183425827e-05,0.002
"glettersummaryauthorhover",1,1.43773183425827e-05,0.002
"glettersummarydate",1,1.43773183425827e-05,0.002
"glettersummarydatehover",1,1.43773183425827e-05,0.002
"glettersummarylocation",1,1.43773183425827e-05,0.002
"glettersummarylocationhover",1,1.43773183425827e-05,0.002
"glettersummarytitle",1,1.43773183425827e-05,0.002
"glettersummarytitlehover",1,1.43773183425827e-05,0.002
"gletterviewauthor",1,1.43773183425827e-05,0.002
"gletterviewauthorhover",1,1.43773183425827e-05,0.002
"gletterviewpost",1,1.43773183425827e-05,0.002
"gletterviewposthover",1,1.43773183425827e-05,0.002
"gletterviewtitle",1,1.43773183425827e-05,0.002
"gletterviewtitlehover",1,1.43773183425827e-05,0.002
"glimmer",2,2.87546366851655e-05,0.002
"gmenulink",1,1.43773183425827e-05,0.002
"gmenulinkhover",1,1.43773183425827e-05,0.002
"gsurveyresultslink",1,1.43773183425827e-05,0.002
"gsurveyresultslinkhover",1,1.43773183425827e-05,0.002
"gtopicstopictitle",1,1.43773183425827e-05,0.002
"gtopicstopictitlehover",1,1.43773183425827e-05,0.002
"gun",1,1.43773183425827e-05,0.002
"gunbr",1,1.43773183425827e-05,0.002
"guterman",2,2.87546366851655e-05,0.002
"gutermanvineyardcom",1,1.43773183425827e-05,0.002
"halt",3,4.31319550277482e-05,0.004
"halting",4,5.7509273370331e-05,0.002
"height",8,0.000115018546740662,0.006
"hookup",4,5.7509273370331e-05,0.002
"hopebr",1,1.43773183425827e-05,0.002
"hosing",2,2.87546366851655e-05,0.002
"hrefa",3,4.31319550277482e-05,0.002
"hrefhttpgutermancomthe",1,1.43773183425827e-05,0.002
"hrefhttpnewscomcomhtmlhttpnewscomcomhtmla",1,1.43773183425827e-05,0.002
"hrefhttpnewslettermediaunspuncomhttpnewslettermediaunspuncoma",1,1.43773183425827e-05,0.002
"hrefhttponlinewsjcomarticlesbhtmlhttponlinewsjcomarticlesbhtmla",4,5.7509273370331e-05,0.002
"hrefhttponlinewsjcompagehtmlhttponlinewsjcompagehtmla",1,1.43773183425827e-05,0.002
"hrefhttpseattlepinwsourcecombusinesshartleyshtmlhttpseattlepinwsourcecombusinesshartleyshtmla",1,1.43773183425827e-05,0.002
"hrefhttptinyurlcomupihttptinyurlcomupia",1,1.43773183425827e-05,0.002
"hrefhttptinyurlcomuskhttptinyurlcomuska",1,1.43773183425827e-05,0.002
"hrefhttptinyurlcomusmhttptinyurlcomusma",1,1.43773183425827e-05,0.002
"hrefhttptinyurlcomusnhttptinyurlcomusna",1,1.43773183425827e-05,0.002
"hrefhttptinyurlcomusphttptinyurlcomuspa",1,1.43773183425827e-05,0.002
"hrefhttptinyurlcomuthttptinyurlcomuta",1,1.43773183425827e-05,0.002
"hrefhttpwwwaccessatlantacomajcbusinessgashtmlhttpwwwaccessatlantacomajcbusinessgashtmla",1,1.43773183425827e-05,0.002
"hrefhttpwwwaccessatlantacomajcbusinessportshtmlhttpwwwaccessatlantacomajcbusinessportshtmla",1,1.43773183425827e-05,0.002
"hrefhttpwwwbayareacommldmercurynewsbusinesshtmhttpwwwbayareacommldmercurynewsbusinesshtma",1,1.43773183425827e-05,0.002
"hrefhttpwwwbusinesscombhtmlhttpwwwbusinesscombhtmla",1,1.43773183425827e-05,0.002
"hrefhttpwwwforbescomworknewswirertrhtmlhttpwwwforbescomworknewswirertrhtmla",1,1.43773183425827e-05,0.002
"hrefhttpwwwimakenewscom",1,1.43773183425827e-05,0.002
"hrefhttpwwwimakenewscomaffiliatecfmaidunspunfont",1,1.43773183425827e-05,0.002
"hrefhttpwwwimakenewscomeletrachangecfmxmediaunspunczzzzunspunspamassassintaintorgctxtchange",1,1.43773183425827e-05,0.002
"hrefhttpwwwimakenewscomeletramodinputproccfmmodnametellfriendformxxdesxxusermediaunspunxxdesxxthanksthankyouexxdesxxsubjectcheckthisoutabbtitleddxxdesxxheadingxxdesxxbacktohttpnewslettermediaunspuncomindexcfmxxdesxxissueidxxdesxxtitlemediaunspun",2,2.87546366851655e-05,0.002
"hrefhttpwwwimakenewscomeletraremovecfmxmediaunspunczzzzunspunspamassassintaintorgremovea",1,1.43773183425827e-05,0.002
"hrefhttpwwwimakenewscomeletraupdatecfmxmediaunspunczzzzunspunspamassassintaintorgupdatea",1,1.43773183425827e-05,0.002
"hrefhttpwwwlatimescombusinesslafiportsoctstoryhttpwwwlatimescombusinesslafiportsoctstorya",1,1.43773183425827e-05,0.002
"hrefhttpwwwlatimescomtechnologylafiechooctstoryhttpwwwlatimescomtechnologylafiechooctstorya",1,1.43773183425827e-05,0.002
"hrefhttpwwwmediaunspuncom",1,1.43773183425827e-05,0.002
"hrefhttpwwwmediaunspuncomhttpwwwmediaunspuncoma",1,1.43773183425827e-05,0.002
"hrefhttpwwwmediaunspuncomsubscribehtmlhttpwwwmediaunspuncomsubscribehtmla",1,1.43773183425827e-05,0.002
"hrefhttpwwwmediaunspuncomwwwmediaunspuncoma",1,1.43773183425827e-05,0.002
"hrefhttpwwwmsnbccomnewsasphttpwwwmsnbccomnewsaspa",1,1.43773183425827e-05,0.002
"hrefhttpwwwnypostcombusinesshtmhttpwwwnypostcombusinesshtma",1,1.43773183425827e-05,0.002
"hrefhttpwwwnytimescombusinessmediabirdhtmlhttpwwwnytimescombusinessmediabirdhtmla",1,1.43773183425827e-05,0.002
"hrefhttpwwwnytimescombusinessmediamaghtmlhttpwwwnytimescombusinessmediamaghtmla",1,1.43773183425827e-05,0.002
"hrefhttpwwwnytimescombusinessmemohtmlhttpwwwnytimescombusinessmemohtmla",1,1.43773183425827e-05,0.002
"hrefhttpwwwnytimescombusinessplachtmlhttpwwwnytimescombusinessplachtmla",1,1.43773183425827e-05,0.002
"hrefhttpwwwnytimescomnationalporthtmlhttpwwwnytimescomnationalporthtmla",1,1.43773183425827e-05,0.002
"hrefhttpwwwnytimescomopinionkrughtmlhttpwwwnytimescomopinionkrughtmla",1,1.43773183425827e-05,0.002
"hrefhttpwwwpoptechorghttpwwwpoptechorga",1,1.43773183425827e-05,0.002
"hrefhttpwwwpoptechorgimg",1,1.43773183425827e-05,0.002
"hrefhttpwwwsiliconvalleycommldsiliconvalleyhtmhttpwwwsiliconvalleycommldsiliconvalleyhtma",1,1.43773183425827e-05,0.002
"hrefhttpwwwtechnologyinsidercomnewnewshttpwwwtechnologyinsidercomnewnewsa",1,1.43773183425827e-05,0.002
"hrefhttpwwwthestreetcomtechgeorgemanneshtmlhttpwwwthestreetcomtechgeorgemanneshtmla",1,1.43773183425827e-05,0.002
"hrefhttpwwwusatodaycommoneyindustriesbankingcsfbxhtmhttpwwwusatodaycommoneyindustriesbankingcsfbxhtma",1,1.43773183425827e-05,0.002
"hrefhttpwwwwashingtonpostcomwpdynarticlesaocthtmlhttpwwwwashingtonpostcomwpdynarticlesaocthtmla",1,1.43773183425827e-05,0.002
"hrefmailtodasbrandworldstdcomdasbrandworldstdcoma",1,1.43773183425827e-05,0.002
"hrefmailtodawsonworldstdcomdawsonworldstdcoma",1,1.43773183425827e-05,0.002
"hrefmailtoerikvanderkolkyahoocomerikvanderkolkyahoocoma",2,2.87546366851655e-05,0.002
"hrefmailtogutermanvineyardcomgutermanvineyardcoma",1,1.43773183425827e-05,0.002
"hrefmailtojenenglishmajorcomjenenglishmajorcoma",1,1.43773183425827e-05,0.002
"hrefmailtojimduffyyahoocomjimduffyyahoocoma",1,1.43773183425827e-05,0.002
"hrefmailtoloripatelhotmailcomloripatelhotmailcoma",1,1.43773183425827e-05,0.002
"hspace",2,2.87546366851655e-05,0.002
"httpequivcachecontrol",1,1.43773183425827e-05,0.002
"httpequivcontenttype",1,1.43773183425827e-05,0.002
"httpnewscomcomhtml",1,1.43773183425827e-05,0.002
"httpnewslettermediaunspuncom",2,2.87546366851655e-05,0.002
"httpnewslettermediaunspuncomindexcfm",1,1.43773183425827e-05,0.002
"httponlinewsjcomarticlesbhtml",4,5.7509273370331e-05,0.002
"httponlinewsjcompagehtml",1,1.43773183425827e-05,0.002
"httpseattlepinwsourcecombusinesshartleyshtml",1,1.43773183425827e-05,0.002
"httptinyurlcomupi",1,1.43773183425827e-05,0.002
"httptinyurlcomusk",1,1.43773183425827e-05,0.002
"httptinyurlcomusm",1,1.43773183425827e-05,0.002
"httptinyurlcomusn",1,1.43773183425827e-05,0.002
"httptinyurlcomusp",1,1.43773183425827e-05,0.002
"httptinyurlcomut",1,1.43773183425827e-05,0.002
"httpwwwaccessatlantacomajcbusinessgashtml",1,1.43773183425827e-05,0.002
"httpwwwaccessatlantacomajcbusinessportshtml",1,1.43773183425827e-05,0.002
"httpwwwbayareacommldmercurynewsbusinesshtm",1,1.43773183425827e-05,0.002
"httpwwwbusinesscombhtml",1,1.43773183425827e-05,0.002
"httpwwwforbescomworknewswirertrhtml",1,1.43773183425827e-05,0.002
"httpwwwimakenewscom",1,1.43773183425827e-05,0.002
"httpwwwimakenewscomeletrachangecfmxmediaunspunczzzzunspunspamassassintaintorgchtm",1,1.43773183425827e-05,0.002
"httpwwwimakenewscomeletraremovecfmxmediaunspunczzzzunspunspamassassintaintorg",1,1.43773183425827e-05,0.002
"httpwwwimakenewscomeletraupdatecfmxmediaunspunczzzzunspunspamassassintaintorg",1,1.43773183425827e-05,0.002
"httpwwwlatimescombusinesslafiportsoctstory",1,1.43773183425827e-05,0.002
"httpwwwlatimescomtechnologylafiechooctstory",1,1.43773183425827e-05,0.002
"httpwwwmediaunspuncom",1,1.43773183425827e-05,0.002
"httpwwwmediaunspuncomsubscribehtml",1,1.43773183425827e-05,0.002
"httpwwwmsnbccomnewsasp",1,1.43773183425827e-05,0.002
"httpwwwnypostcombusinesshtm",1,1.43773183425827e-05,0.002
"httpwwwnytimescombusinessmediabirdhtml",1,1.43773183425827e-05,0.002
"httpwwwnytimescombusinessmediamaghtml",1,1.43773183425827e-05,0.002
"httpwwwnytimescombusinessmemohtml",1,1.43773183425827e-05,0.002
"httpwwwnytimescombusinessplachtml",1,1.43773183425827e-05,0.002
"httpwwwnytimescomnationalporthtml",1,1.43773183425827e-05,0.002
"httpwwwnytimescomopinionkrughtml",1,1.43773183425827e-05,0.002
"httpwwwpoptechorg",1,1.43773183425827e-05,0.002
"httpwwwsiliconvalleycommldsiliconvalleyhtm",1,1.43773183425827e-05,0.002
"httpwwwtechnologyinsidercomnewnews",1,1.43773183425827e-05,0.002
"httpwwwthestreetcomtechgeorgemanneshtml",1,1.43773183425827e-05,0.002
"httpwwwusatodaycommoneyindustriesbankingcsfbxhtm",1,1.43773183425827e-05,0.002
"hughes",18,0.000258791730166489,0.002
"img",4,5.7509273370331e-05,0.002
"imnbottom",1,1.43773183425827e-05,0.002
"imnh",1,1.43773183425827e-05,0.002
"imntoptable",1,1.43773183425827e-05,0.002
"inca",1,1.43773183425827e-05,0.002
"inline",2,2.87546366851655e-05,0.002
"input",10,0.000143773183425827,0.004
"institutes",2,2.87546366851655e-05,0.002
"intervenes",2,2.87546366851655e-05,0.002
"intervention",7,0.000100641228398079,0.012
"investors",6,8.62639100554965e-05,0.004
"invoking",2,2.87546366851655e-05,0.002
"irreverently",2,2.87546366851655e-05,0.002
"jen",4,5.7509273370331e-05,0.002
"jenenglishmajorcom",1,1.43773183425827e-05,0.002
"jim",29,0.0004169422319349,0.054
"jimduffyyahoocom",1,1.43773183425827e-05,0.002
"keith",4,5.7509273370331e-05,0.002
"lastditch",2,2.87546366851655e-05,0.002
"leading",6,8.62639100554965e-05,0.01
"linkhover",1,1.43773183425827e-05,0.002
"listbra",1,1.43773183425827e-05,0.002
"locked",6,8.62639100554965e-05,0.008
"lockout",8,0.000115018546740662,0.002
"lori",2,2.87546366851655e-05,0.002
"loripatelhotmailcom",1,1.43773183425827e-05,0.002
"magazines",2,2.87546366851655e-05,0.002
"mainebr",1,1.43773183425827e-05,0.002
"maxlength",1,1.43773183425827e-05,0.002
"mediators",2,2.87546366851655e-05,0.002
"merger",14,0.000201282456796158,0.002
"methodpost",1,1.43773183425827e-05,0.002
"microsoftbr",1,1.43773183425827e-05,0.002
"mit",6,8.62639100554965e-05,0.006
"monikers",2,2.87546366851655e-05,0.002
"moves",4,5.7509273370331e-05,0.002
"muehlbauer",3,4.31319550277482e-05,0.002
"muehlbauerpp",1,1.43773183425827e-05,0.002
"murdoch",2,2.87546366851655e-05,0.002
"murdochs",2,2.87546366851655e-05,0.002
"nameaa",8,0.000115018546740662,0.002
"nameaddnbsp",1,1.43773183425827e-05,0.002
"namedescription",1,1.43773183425827e-05,0.002
"namegenerator",1,1.43773183425827e-05,0.002
"namekeywords",1,1.43773183425827e-05,0.002
"namemodname",1,1.43773183425827e-05,0.002
"namerobots",1,1.43773183425827e-05,0.002
"namexxdesxxemailaddress",1,1.43773183425827e-05,0.002
"namexxdesxxemailtype",1,1.43773183425827e-05,0.002
"namexxdesxxfromaddress",1,1.43773183425827e-05,0.002
"namexxdesxxfromname",1,1.43773183425827e-05,0.002
"namexxdesxxpage",1,1.43773183425827e-05,0.002
"namexxdesxxsubscribeop",2,2.87546366851655e-05,0.002
"namexxdesxxuser",1,1.43773183425827e-05,0.002
"nearing",2,2.87546366851655e-05,0.002
"nets",2,2.87546366851655e-05,0.002
"newsbr",1,1.43773183425827e-05,0.002
"none",9,0.000129395865083245,0.016
"northwest",4,5.7509273370331e-05,0.004
"noshade",1,1.43773183425827e-05,0.002
"officer",8,0.000115018546740662,0.012
"oncebr",1,1.43773183425827e-05,0.002
"onfontab",1,1.43773183425827e-05,0.002
"onpp",1,1.43773183425827e-05,0.002
"outlets",2,2.87546366851655e-05,0.002
"outlined",2,2.87546366851655e-05,0.002
"outweighed",2,2.87546366851655e-05,0.002
"oval",2,2.87546366851655e-05,0.002
"pact",2,2.87546366851655e-05,0.002
"panels",2,2.87546366851655e-05,0.002
"parents",8,0.000115018546740662,0.012
"past",28,0.000402564913592317,0.04
"patel",2,2.87546366851655e-05,0.002
"pesky",3,4.31319550277482e-05,0.004
"pfont",1,1.43773183425827e-05,0.002
"pinput",1,1.43773183425827e-05,0.002
"pis",1,1.43773183425827e-05,0.002
"pit",1,1.43773183425827e-05,0.002
"plain",4,5.7509273370331e-05,0.008
"pleads",4,5.7509273370331e-05,0.002
"plutobr",1,1.43773183425827e-05,0.002
"pnbsp",1,1.43773183425827e-05,0.002
"politically",3,4.31319550277482e-05,0.004
"polls",4,5.7509273370331e-05,0.006
"poptech",1,1.43773183425827e-05,0.002
"portion",5,7.18865917129137e-05,0.006
"portsbr",1,1.43773183425827e-05,0.002
"postbr",1,1.43773183425827e-05,0.002
"ppoptech",1,1.43773183425827e-05,0.002
"preferencesbrfonttrtable",1,1.43773183425827e-05,0.002
"prices",10,0.000143773183425827,0.006
"probes",2,2.87546366851655e-05,0.002
"produce",9,0.000129395865083245,0.014
"projectpp",1,1.43773183425827e-05,0.002
"propose",2,2.87546366851655e-05,0.002
"psec",1,1.43773183425827e-05,0.002
"pspecial",1,1.43773183425827e-05,0.002
"purchasebr",1,1.43773183425827e-05,0.002
"pwo",1,1.43773183425827e-05,0.002
"quickfix",2,2.87546366851655e-05,0.002
"quoted",9,0.000129395865083245,0.014
"realize",6,8.62639100554965e-05,0.01
"redistribution",3,4.31319550277482e-05,0.004
"referred",2,2.87546366851655e-05,0.002
"register",9,0.000129395865083245,0.016
"regulators",9,0.000129395865083245,0.004
"rejecting",2,2.87546366851655e-05,0.002
"removebr",1,1.43773183425827e-05,0.002
"reopen",2,2.87546366851655e-05,0.002
"reopening",2,2.87546366851655e-05,0.002
"requested",2,2.87546366851655e-05,0.002
"requiredp",1,1.43773183425827e-05,0.002
"requiredpp",5,7.18865917129137e-05,0.002
"retailers",4,5.7509273370331e-05,0.002
"returns",2,2.87546366851655e-05,0.004
"returnspp",1,1.43773183425827e-05,0.002
"reuters",12,0.000172527820110993,0.014
"reutersbr",1,1.43773183425827e-05,0.002
"revamps",1,1.43773183425827e-05,0.002
"revampsbr",1,1.43773183425827e-05,0.002
"revenue",3,4.31319550277482e-05,0.006
"revenuebr",1,1.43773183425827e-05,0.002
"revisions",4,5.7509273370331e-05,0.002
"rivalry",2,2.87546366851655e-05,0.002
"rocky",2,2.87546366851655e-05,0.002
"ruling",6,8.62639100554965e-05,0.006
"rulingbr",2,2.87546366851655e-05,0.002
"rupert",2,2.87546366851655e-05,0.002
"san",6,8.62639100554965e-05,0.006
"satellitetv",2,2.87546366851655e-05,0.002
"savviest",2,2.87546366851655e-05,0.002
"seattle",2,2.87546366851655e-05,0.002
"sec",7,0.000100641228398079,0.014
"send as htmlbr",1,1.43773183425827e-05,0.002
"serves",3,4.31319550277482e-05,0.004
"settle",3,4.31319550277482e-05,0.004
"shareholders",2,2.87546366851655e-05,0.002
"shutdown",5,7.18865917129137e-05,0.002
"shutdownbr",1,1.43773183425827e-05,0.002
"sizea",1,1.43773183425827e-05,0.002
"sizeb",5,7.18865917129137e-05,0.002
"sizebrfont",2,2.87546366851655e-05,0.002
"sizefont",4,5.7509273370331e-05,0.002
"sizepass",1,1.43773183425827e-05,0.002
"sizepowered",1,1.43773183425827e-05,0.002
"sizestrong",1,1.43773183425827e-05,0.002
"sizestrongimakenewscomstrongfontapfont",1,1.43773183425827e-05,0.002
"sizestrongsponsorstrongfontfont",3,4.31319550277482e-05,0.002
"sizestrongtop",1,1.43773183425827e-05,0.002
"sizetdtr",1,1.43773183425827e-05,0.002
"sizetell",1,1.43773183425827e-05,0.002
"sizethis",1,1.43773183425827e-05,0.002
"smoking",3,4.31319550277482e-05,0.004
"spinsstrongfontfont",1,1.43773183425827e-05,0.002
"srchttpagakamainetwwwimakenewscommediaunspunmediaunspuneajpg",1,1.43773183425827e-05,0.002
"srchttpagakamainetwwwimakenewscommediaunspunmediaunspunlogogif",1,1.43773183425827e-05,0.002
"srchttpmachinaimakenewscomexxmediaunspunxxxxxxindexcfmxxemailxxxxxxyxx",1,1.43773183425827e-05,0.002
"srchttpwwwimakenewscomeletraemptygif",4,5.7509273370331e-05,0.002
"statement",11,0.00015815050176841,0.018
"stock",11,0.00015815050176841,0.012
"stoppage",2,2.87546366851655e-05,0.002
"straightpp",1,1.43773183425827e-05,0.002
"stronga",1,1.43773183425827e-05,0.002
"styles",4,5.7509273370331e-05,0.002
"subscriber",2,2.87546366851655e-05,0.002
"supplies",2,2.87546366851655e-05,0.002
"surveyview",1,1.43773183425827e-05,0.002
"tablediv",2,2.87546366851655e-05,0.002
"tafthartley",12,0.000172527820110993,0.002
"tag",3,4.31319550277482e-05,0.004
"talked",3,4.31319550277482e-05,0.004
"targettop",1,1.43773183425827e-05,0.002
"tdtd",1,1.43773183425827e-05,0.002
"tdtr",14,0.000201282456796158,0.002
"tdtrtable",18,0.000258791730166489,0.002
"tdtrtabletable",2,2.87546366851655e-05,0.002
"tdtrtabletdtrtable",1,1.43773183425827e-05,0.002
"tdtrtrtdimg",1,1.43773183425827e-05,0.002
"tech",8,0.000115018546740662,0.008
"textdecoration",1,1.43773183425827e-05,0.002
"textdecorationunderline",1,1.43773183425827e-05,0.002
"thestreetcom",4,5.7509273370331e-05,0.002
"thinkers",2,2.87546366851655e-05,0.002
"threemember",2,2.87546366851655e-05,0.002
"timesbr",2,2.87546366851655e-05,0.002
"titlemedia",1,1.43773183425827e-05,0.002
"tivo",2,2.87546366851655e-05,0.002
"trial",6,8.62639100554965e-05,0.004
"tricky",3,4.31319550277482e-05,0.004
"trtd",25,0.000359432958564569,0.002
"trtdfont",1,1.43773183425827e-05,0.002
"trtdtable",1,1.43773183425827e-05,0.002
"twothirds",2,2.87546366851655e-05,0.002
"typecheckbox",1,1.43773183425827e-05,0.002
"typehidden",5,7.18865917129137e-05,0.002
"typeradio",2,2.87546366851655e-05,0.002
"typesubmit",1,1.43773183425827e-05,0.002
"typetext",1,1.43773183425827e-05,0.002
"typetextcss",5,7.18865917129137e-05,0.002
"unbiased",4,5.7509273370331e-05,0.006
"union",5,7.18865917129137e-05,0.006
"unloading",2,2.87546366851655e-05,0.002
"unspecified",2,2.87546366851655e-05,0.002
"unspun",13,0.000186905138453576,0.002
"unspunbr",1,1.43773183425827e-05,0.002
"unspuntitle",1,1.43773183425827e-05,0.002
"urging",3,4.31319550277482e-05,0.004
"uspp",1,1.43773183425827e-05,0.002
"valigntop",9,0.000129395865083245,0.002
"valley",3,4.31319550277482e-05,0.004
"valueadd",1,1.43773183425827e-05,0.002
"valuegutermanvineyardcom",1,1.43773183425827e-05,0.002
"valuehtm",1,1.43773183425827e-05,0.002
"valuehttpnewslettermediaunspuncomindexcfm",1,1.43773183425827e-05,0.002
"valuemedia",1,1.43773183425827e-05,0.002
"valuemediaunspun",1,1.43773183425827e-05,0.002
"valuenocache",1,1.43773183425827e-05,0.002
"valueremove",1,1.43773183425827e-05,0.002
"valuesubmit",1,1.43773183425827e-05,0.002
"valuesubscription",1,1.43773183425827e-05,0.002
"vanderkolk",4,5.7509273370331e-05,0.002
"ver",2,2.87546366851655e-05,0.004
"vineyard",4,5.7509273370331e-05,0.002
"vspace",2,2.87546366851655e-05,0.002
